id,id,year,make,model,condition,price,consumer_rating,comfort_rating,performance_rating,value_for_money_rating,reliability_rating,mileage,fuel_type,engine,state,seller_type
2102,2102,2021,Honda,Accord Sport 1.5T,Used,"$35,842",4.6,5,5,5,5,8,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NV,Dealer
2103,2103,2019,Honda,Pilot Sport,Used,"$33,997",5,5,5,5,5,4199,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2104,2104,2022,Honda,CR-V EX,Used,"$32,440",4.4,5,5,4,5,5,Gasoline,2.0L I4 16V GDI DOHC Turbo,FL,Dealer
2105,2105,2021,Honda,CR-V EX-L,Used,"$36,888",5,5,5,4,5,9,Gasoline,3.5L V6 24V GDI SOHC,NV,Dealer
2106,2106,2022,Honda,Odyssey Elite,Used,"$28,773",4.3,5,4,4,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,VA,Dealer
2107,2107,2018,Honda,Pilot EX-L,Used,"$17,998",4.9,5,5,5,5,6,Gasoline,1.8L I4 16V MPFI SOHC,CA,Dealer
2108,2108,2018,Honda,CR-V Hybrid Sport Touring,Used,"$16,498",4.8,5,4,4,5,0,Gasoline,2.0L I4 16V MPFI DOHC,MD,Dealer
2109,2109,2016,Honda,Accord Hybrid Sport,Used,"$16,500",4,4.9,5,4.9,5,â€“,Gasoline,2.4L I4 16V GDI DOHC,NC,Dealer
2110,2110,2022,Honda,Pilot EX-L,New,"$37,171",4.5,5,5,5,5,10,Gasoline,3.5L V6 24V GDI SOHC,VA,Dealer
2111,2111,2019,Honda,Pilot Touring 7-Passenger,Used,"$27,277",4.3,5,5,5,5,6,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,CA,Dealer
2112,2112,2017,Honda,Civic Si Base,Used,"$26,950",4.7,4.8,4.8,4.8,4.9,37817,Gasoline,V6 Cylinder Engine,FL,Dealer
2113,2113,2022,Honda,Accord Sport 1.5T,New,"$41,375",4.7,4.8,4.8,4.8,4.9,53966,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2114,2114,2018,Honda,CR-V EX,Used,"$29,998",4.6,5,5,4,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,MD,Dealer
2115,2115,2022,Honda,Pilot Special Edition,Honda Certified,"$27,774",4.5,5,5,5,5,6,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,CA,Dealer
2116,2116,2020,Honda,Pilot Special Edition,Used,"$35,000",4.7,5,5,5,5,6287,Gasoline,V6 Cylinder Engine,SC,Dealer
2117,2117,2011,Honda,Ridgeline RTL,Used,"$15,990",4,5,4.8,4.2,5,â€“,Gasoline,3.5L V6 24V MPFI SOHC,MD,Dealer
2118,2118,2016,Honda,Accord Sport 1.5T,Used,"$20,252",4.8,5,5,5,5,10,Gasoline,3.5L V6 24V MPFI SOHC,CA,Dealer
2119,2119,2019,Honda,Passport EX-L,Used,"$24,995",4.7,5,4.9,5,5,8521,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,PA,Dealer
2120,2120,2022,Honda,Ridgeline RTL-E,New,"$38,685",5,5,4.8,4.2,5,10,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NM,Dealer
2121,2121,2021,Honda,HR-V EX-L,Used,"$29,347",4.9,4,4,5,5,0,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MD,Dealer
2122,2122,2022,Honda,CR-V Hybrid Sport Touring,New,"$27,961",4.9,5,4,4,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,FL,Dealer
2123,2123,2016,Honda,Accord Sport 1.5T,Used,"$24,500",4.9,5,5,5,5,10,Gasoline,3.5L V6 24V GDI SOHC,NM,Dealer
2124,2124,2020,Honda,Odyssey EX-L,Used,"$21,995",3.5,5,4,4,5,10,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MD,Dealer
2125,2125,1998,Honda,Pilot TrailSport,Used,"$18,998",4.6,5,5,5,5,16777,Gasoline,2.2L I4 16V MPFI DOHC,CO,Dealer
2126,2126,2017,Honda,Ridgeline RTL,Used,"$28,700",4.7,5,4.8,4.2,5,8,Gasoline,3.5L V6 24V GDI SOHC,VA,Dealer
2127,2127,2022,Honda,Pilot TrailSport,Used,"$37,085",4.9,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,PA,Dealer
2128,2128,2021,Honda,Odyssey LX,Used,"$31,619",4.2,5,4.9,4.8,5,29438,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,FL,Dealer
2129,2129,2014,Honda,Element LX,Used,"$16,999",4.5,4.2,4.2,4.5,4.6,Premium,Gasoline,I4 2.4L Natural Aspiration,VA,Individual
2130,2130,2022,Honda,Accord EX-L,Honda Certified,"$42,990",5,4.8,4.7,4.7,4.8,74219,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
2131,2131,2021,Honda,CR-V Hybrid Sport Touring,New,"$49,840",4.8,5,4,4,5,4,Gasoline,3.5L V6 24V GDI SOHC,MD,Dealer
2132,2132,2019,Honda,Odyssey Elite,Honda Certified,"$23,492",3.9,4.3,4.3,4.1,4.3,24594,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,PA,Dealer
2133,2133,2017,Honda,Ridgeline RTL,Used,"$14,990",4.7,4.8,4.6,4.6,4.8,85786,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,PA,Dealer
2134,2134,2013,Honda,Civic Type R Limited Edition,Used,"$18,695",4.5,5,5,4.8,5,3562,Gasoline,2.4L I4 16V MPFI DOHC,CO,Dealer
2135,2135,2020,Honda,HR-V LX,Used,"$26,545",4.4,4,4,5,5,3,Gasoline,2.0L I4 16V GDI DOHC Turbo,PA,Dealer
2136,2136,2018,Honda,Element EX-P,Used,"$19,997",3.9,4.2,4.1,4.5,4.6,73010,Gasoline,2.0L I4 16V MPFI DOHC,PA,Dealer
2137,2137,2020,Honda,Odyssey EX-L,Used,"$29,495",4.4,4.8,4.6,4.3,4.6,46610,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NE,Dealer
2138,2138,2017,Honda,Odyssey Touring,Used,"$18,592",4.8,5,4,4,5,5,Gasoline,2.4L I4 16V GDI DOHC,OK,Dealer
2139,2139,2018,Honda,Ridgeline RTL,Used,"$26,970",4.2,5,4.8,4.2,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,DE,Dealer
2140,2140,2022,Honda,Ridgeline Sport,Used,"$37,999",4.8,4.9,4.8,4.6,4.9,37754,Gasoline,4 Cylinder Engine,NY,Dealer
2141,2141,2022,Honda,CR-V EX-L,New,"$44,665",4.8,5,5,4,5,3,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2142,2142,2021,Honda,HR-V Sport,Used,"$36,542",4.9,4,4,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2143,2143,2010,Honda,Accord Sport,Used,"$19,995",1.3,4.7,4.7,4.7,4.8,88451,Gasoline,2.4L I4 16V MPFI DOHC,TX,Dealer
2144,2144,2021,Honda,Pilot Special Edition,Used,"$36,529",4.2,5,5,5,5,1,Gasoline,3.5L V6 24V GDI SOHC,CT,Dealer
2145,2145,2019,Honda,Accord Hybrid Sport,Used,"$31,500",4.1,4.9,5,4.9,5,5,Gasoline,3.5L V6 24V GDI SOHC,NJ,Dealer
2146,2146,2012,Honda,Ridgeline Black Edition,Used,"$10,000",4.8,5,4.8,4.2,5,4,Gasoline,3.5L V6 24V MPFI SOHC,TX,Dealer
2147,2147,2008,Honda,HR-V EX,Used,"$5,995",4.6,3.8,3.6,3.6,4.2,14940,Gasoline,3.5L V6 24V MPFI SOHC,MA,Dealer
2148,2148,2012,Honda,CR-V Hybrid Sport Touring,Used,"$17,000",4.3,5,4,4,5,5,Gasoline,2.4L I4 16V MPFI DOHC,NJ,Dealer
2149,2149,2022,Honda,Odyssey EX-L,Honda Certified,"$33,000",4,4.8,4.7,4.6,4.8,58762,Gasoline,1.5L I4 16V GDI DOHC Turbo,MA,Dealer
2150,2150,2017,Honda,Ridgeline RTL,Used,"$14,985",4.6,4.9,4.8,4.6,4.9,39298,Gasoline,1.5L I4 16V GDI DOHC,NE,Dealer
2151,2151,2020,Honda,Civic EX,Used,"$27,425",4.8,4.2,4.3,4.5,4.7,107511,Gasoline,1.5L I4 16V GDI DOHC Turbo,NJ,Dealer
2152,2152,2022,Honda,HR-V Sport,Used,"$39,907",4.9,4,4,5,5,43,Gasoline,3.5L V6 24V GDI SOHC,NE,Dealer
2153,2153,2022,Honda,CR-V Hybrid Touring,New,"$40,975",4,4.6,4.5,4.6,4.7,16983,Gasoline,3.5L V6 24V GDI SOHC,CT,Dealer
2154,2154,2021,Honda,CR-V EX-L,Used,"$37,880",4.6,5,5,4,5,11,Gasoline,V6 Cylinder Engine,NE,Dealer
2155,2155,2018,Honda,Pilot Touring,Used,"$29,995",4.7,4.7,4.6,4.6,4.7,116041,Gasoline,1.5L I4 16V GDI DOHC Turbo,NY,Dealer
2156,2156,2019,Honda,Accord EX-L,Used,"$27,798",4.8,4.4,4.3,4.3,4.3,137906,Gasoline,3.5L V6 24V GDI SOHC,HI,Dealer
2157,2157,2018,Honda,Civic EX-L,Used,"$31,994",4.5,4.6,4.6,4.7,4.8,124500,Gasoline,V6 Cylinder Engine,NH,Dealer
2158,2158,2018,Honda,Ridgeline Sport,Used,"$19,952",5,4.9,4.7,4.5,4.6,19625,Gasoline,1.8L I4 16V MPFI SOHC,NH,Dealer
2159,2159,2017,Honda,Ridgeline RTL-E,Used,"$22,995",5,4.9,4.7,4.5,4.6,31775,Gasoline,3.5L V6 24V GDI SOHC,ME,Dealer
2160,2160,2022,Honda,Civic Type R Touring,New,"$44,000",5,4.6,5,4.8,4.8,103379,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2161,2161,2018,Honda,Pilot Elite,Used,"$32,499",4.2,4.8,4.7,4.6,4.7,51282,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2162,2162,1999,Honda,CR-V EX-L,Used,"$18,800",4.6,4.9,4.7,4.8,4.9,4,Gasoline,2.2L I4 16V MPFI DOHC,CA,Dealer
2163,2163,2022,Honda,CR-V EX-L,Used,"$26,998",4.2,5,5,4,5,8,Gasoline,1.8L I4 16V MPFI SOHC,MA,Dealer
2164,2164,2019,Honda,CR-V EX,Honda Certified,"$37,490",5,4.9,4.8,4.8,4.9,11000,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2165,2165,2022,Honda,Odyssey Sport,Honda Certified,"$41,998",4.7,5,4,4,5,4,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2166,2166,2021,Honda,CR-V EX-L,Honda Certified,"$51,997",4.9,4.9,4.8,4.8,4.9,46797,Gasoline,2.0L I4 16V GDI DOHC Turbo,CA,Dealer
2167,2167,2019,Honda,Passport Touring,Honda Certified,"$36,590",5,4.9,4.8,4.6,4.8,16623,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2168,2168,2022,Honda,Pilot Sport,New,"$30,075",4.9,5,5,5,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,DE,Dealer
2169,2169,2023,Honda,Clarity Plug-In Hybrid Base,New,"$36,900",3.9,4.9,4.9,5,5,27985,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,CA,Dealer
2170,2170,2019,Honda,Ridgeline RTL-E,Used,"$29,994",4.8,5,4.9,4.3,5,11647,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2171,2171,2019,Honda,S2000 Base,Used,"$33,900",4.6,4.1,5,4.9,5,Alloy,Gasoline,3.5L V6 24V GDI SOHC,CA,Individual
2172,2172,2022,Honda,Passport Elite,Used,"$38,995",5,5,4.9,5,5,16275,Gasoline,V6 Cylinder Engine,NJ,Dealer
2173,2173,2022,Honda,Accord Sport 1.5T,New,"$30,470",2.4,5,5,5,5,9,Gasoline,1.5L I4 16V GDI DOHC Turbo,NV,Dealer
2174,2174,2022,Honda,Pilot EX-L,Used,"$38,983",4.7,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2175,2175,2019,Honda,Pilot Sport,Used,"$28,618",4.6,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,NJ,Dealer
2176,2176,2020,Honda,Accord Hybrid Sport,Used,"$27,986",5,4.9,5,4.9,5,5,Gasoline,2.0L I4 16V GDI DOHC Turbo,PA,Dealer
2177,2177,2018,Honda,Civic Si Base,Used,"$22,895",4.8,4.2,4.5,4.2,5,2235,Gasoline,1.5L I4 16V GDI DOHC Turbo,NJ,Dealer
2178,2178,2018,Honda,Odyssey Elite,Used,"$22,500",4,5,4,4,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,AZ,Dealer
2179,2179,2022,Honda,Odyssey SE,Used,"$28,970",5,4.8,4.7,4.6,4.8,74946,Gasoline,1.8L I4 16V MPFI SOHC,VT,Dealer
2180,2180,2022,Honda,Ridgeline RTL-E,Used,"$29,990",4.7,5,4.8,4.2,5,10,Gasoline,1.5L I4 16V GDI DOHC Turbo,PA,Dealer
2181,2181,2021,Honda,Pilot EX-L,Used,"$24,420",4.8,5,5,5,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,CA,Dealer
2182,2182,2018,Honda,Ridgeline RTL-E,Used,"$24,990",4,5,4.8,4.2,5,5,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,AZ,Dealer
2183,2183,2019,Honda,Pilot Sport,Used,"$24,995",4.8,5,5,5,5,7,Gasoline,2.4L I4 16V GDI DOHC,CA,Dealer
2184,2184,2019,Honda,Pilot Sport,Honda Certified,"$31,290",4.7,5,5,5,5,5,Gasoline,4 Cylinder Engine,PA,Dealer
2185,2185,2022,Honda,Odyssey EX-L,New,"$29,766",5,4.8,4.5,4.3,4.5,52027,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
2186,2186,2016,Honda,Pilot Special Edition,Used,"$18,888",4.4,5,5,5,5,5,Gasoline,3.5L V6 24V MPFI SOHC,CA,Dealer
2187,2187,2020,Honda,Ridgeline Black Edition,Used,"$30,999",4.5,5,4.8,4.2,5,6,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2188,2188,2022,Honda,Accord Hybrid EX,New,"$29,470",5,4.7,4.5,4.6,4.8,14928,Gasoline,1.5L I4 16V GDI DOHC Turbo,CA,Dealer
2189,2189,2019,Honda,Odyssey EX-L,Used,"$28,760",3.9,4.8,4.7,4.6,4.7,19484,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2190,2190,2022,Honda,Civic LX,New,"$44,492",5,4.8,4.9,4.8,4.9,57378,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2191,2191,2023,Honda,Accord Hybrid Sport,New,"$32,500",4.5,4.9,5,4.9,5,8431,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,NV,Dealer
2192,2192,2018,Honda,CR-V EX-L,Used,"$18,998",3.9,5,5,4,5,0,Gasoline,Regular Unleaded I-4 2.0 L/122,PA,Dealer
2193,2193,2022,Honda,Pilot EX,Used,"$39,684",4.5,4.8,4.7,4.6,4.7,87722,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
2194,2194,2020,Honda,Odyssey Sport,Used,"$27,499",3.8,5,4,4,5,11,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,AZ,Dealer
2195,2195,2022,Honda,CR-V Hybrid Sport Touring,New,"$30,470",4.8,5,4,4,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,NJ,Dealer
2196,2196,2022,Honda,Civic Si Base,New,"$30,075",4.4,4.7,4.7,4.8,4.9,54347,Gasoline,1.5L I4 16V GDI DOHC Turbo,OR,Dealer
2197,2197,2021,Honda,Accord Hybrid Sport,Used,"$34,694",3.9,4.9,5,4.9,5,26,Gasoline,Regular Unleaded V-6 3.5 L/212,WA,Dealer
2198,2198,2018,Honda,Pilot EX-L,Used,"$18,800",4.6,5,5,5,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,OR,Dealer
2199,2199,2020,Honda,Accord Hybrid Sport,Honda Certified,"$24,295",4.6,4.9,5,4.9,5,8500,Gasoline,1.8L I4 16V MPFI SOHC,OR,Dealer
2200,2200,2018,Honda,CR-V Hybrid Sport,Used,"$37,300",4.7,5,4,4,5,6,Gasoline,2.0L I4 16V GDI DOHC Turbo,NJ,Dealer
2201,2201,2018,Honda,Civic Touring,Used,"$17,779",5,4.7,4.8,4.8,4.8,62359,Gasoline,2.0L I4 16V MPFI DOHC,WA,Dealer
2202,2202,2022,Honda,Odyssey EX-L,New,"$43,100",3.4,4.7,4.6,4.4,4.8,49381,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2203,2203,2022,Honda,HR-V EX-L,New,"$32,560",2.4,4,4,5,5,4,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NJ,Dealer
2204,2204,2016,Honda,CR-V Hybrid Sport Touring,Used,"$21,990",4,5,4,4,5,â€“,Gasoline,2.4L I4 16V GDI DOHC,CO,Dealer
2205,2205,2021,Honda,Pilot Special Edition,Honda Certified,"$32,451",4,5,5,5,5,2,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
2206,2206,2022,Honda,Pilot Touring 7-Passenger,New,"$30,075",4.7,4.8,4.7,4.6,4.8,52477,Gasoline,1.5L I4 16V GDI DOHC Turbo,CA,Dealer
2207,2207,2020,Honda,Odyssey Elite,Used,"$24,992",4.8,5,4,4,5,13,Gasoline,4 Cylinder Engine,CO,Dealer
2208,2208,2014,Honda,Odyssey EX-L,Used,"$14,900",4.5,4.8,4.5,4.3,4.5,66415,Gasoline,3.5L V6 24V MPFI SOHC,WA,Dealer
2209,2209,2019,Honda,Passport EX-L,Used,"$27,988",4.8,4.8,4.7,4.6,4.8,33011,Gasoline,3.5L V6 24V GDI SOHC,KS,Dealer
2210,2210,2019,Honda,Accord Sport 2.0T,Used,"$30,686",4.3,5,5,5,5,7281,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,CO,Dealer
2211,2211,2022,Honda,Odyssey EX-L,Used,"$43,267",5,4.8,4.5,4.3,4.5,38899,Gasoline,Regular Unleaded V-6 3.5 L/212,NY,Dealer
2212,2212,2019,Honda,CR-V Hybrid EX-L,Honda Certified,"$26,650",4.7,4.6,4.5,4.6,4.7,2370,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
2213,2213,2022,Honda,CR-V EX-L,New,"$31,960",4.8,5,5,4,5,3,Gasoline,1.5L I4 16V GDI DOHC Turbo,CO,Dealer
2214,2214,2016,Honda,Pilot Touring,Used,"$25,440",5,4.8,4.7,4.6,4.7,42671,Gasoline,3.5L V6 24V MPFI SOHC,SD,Dealer
2215,2215,2020,Honda,CR-V Hybrid Touring,Honda Certified,"$31,611",4.5,4.6,4.5,4.6,4.7,18902,Gasoline,3.5L V6 24V GDI SOHC,CT,Dealer
2216,2216,2019,Honda,CR-V EX-L,Used,"$32,999",4.7,4.4,4.3,4.6,4.8,179559,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2217,2217,2022,Honda,Passport Elite,Used,"$35,779",4.2,5,4.9,5,5,10,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2218,2218,2022,Honda,Passport TrailSport,Honda Certified,"$38,400",3.7,5,4.9,5,5,2,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2219,2219,2017,Honda,CR-V Touring,Used,"$26,251",4.7,4.9,4.8,4.8,4.9,33734,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
2220,2220,2020,Honda,Passport Elite,Honda Certified,"$23,495",4.9,4.8,4.7,4.6,4.8,30280,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
2221,2221,2020,Honda,Insight LX,Used,"$20,500",4.4,4.6,4.5,4.7,4.8,59888,Gasoline,1.8L I4 16V MPFI SOHC,TX,Dealer
2222,2222,2019,Honda,Ridgeline Black Edition,Used,"$30,295",4.2,5,4.8,4.2,5,11,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
2223,2223,2020,Honda,Accord Hybrid Sport,Used,"$29,600",4.1,4.9,5,4.9,5,5,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2224,2224,2022,Honda,Accord EX,Used,"$38,900",4.7,4.8,4.8,4.8,4.9,41510,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2225,2225,2021,Honda,Accord Sport 2.0T,Used,"$37,294",4.2,5,5,5,5,3,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
2226,2226,2022,Honda,Odyssey Sport,New,"$50,060",4.5,5,4,4,5,7,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2227,2227,2017,Honda,Odyssey EX-L,Used,"$19,195",4.7,4.8,4.7,4.6,4.8,81748,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2228,2228,2022,Honda,Passport Sport,Honda Certified,"$36,995",5,4.9,4.8,4.6,4.8,42411,Hybrid,Gas/Electric I-4 2.0 L/122,NH,Dealer
2229,2229,2019,Honda,Fit EX,Used,"$29,151",4.6,4.5,4.5,4.6,4.8,70851,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2230,2230,2022,Honda,Pilot TrailSport,Used,"$35,990",5,5,5,5,5,5,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,TX,Dealer
2231,2231,2022,Honda,Civic EX,New,"$34,755",2.4,4.6,4.6,4.6,4.6,99205,Gasoline,2.0L I4 16V GDI DOHC Turbo,WA,Dealer
2232,2232,2022,Honda,Passport Touring,New,"$35,150",4.7,4.8,4.7,4.6,4.8,34000,Gasoline,2.0L I4 16V GDI DOHC Turbo,TX,Dealer
2233,2233,2022,Honda,Pilot Sport,New,"$30,470",2.4,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
2234,2234,2022,Honda,CR-V Hybrid Sport,New,"$31,960",2.4,5,4,4,5,â€“,Gasoline,1.5L I4 16V GDI DOHC Turbo,MO,Dealer
2235,2235,2019,Honda,Accord LX,Used,"$31,000",4.6,4.6,4.6,4.6,4.8,104972,Gasoline,3.5L V6 24V GDI SOHC,MT,Dealer
2236,2236,2022,Honda,CR-V EX,New,"$30,075",3.3,4.8,4.7,4.7,4.8,49393,Gasoline,1.5L I4 16V GDI DOHC Turbo,AR,Dealer
2237,2237,2019,Honda,CR-V EX-L,Honda Certified,"$28,223",5,5,5,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2238,2238,2019,Honda,Odyssey EX-L,Used,"$32,746",4.4,4.8,4.6,4.3,4.6,47268,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2239,2239,2021,Honda,Civic EX-L,Honda Certified,"$43,979",5,4.6,4.4,4.6,4.7,12056,Gasoline,2.0L I4 16V GDI DOHC Turbo,WA,Dealer
2240,2240,2021,Honda,CR-V EX-L,Used,"$39,800",3.7,4.8,4.7,4.7,4.8,22120,Gasoline,3.5L V6 24V GDI SOHC,MO,Dealer
2241,2241,2022,Honda,Pilot Sport,New,"$41,375",5,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
2242,2242,2018,Honda,Civic Si Si,Used,"$38,744",4.6,4.2,4.5,4.2,5,2090,Gasoline,2.0L I4 16V GDI DOHC Turbo,MN,Dealer
2243,2243,2020,Honda,Accord Hybrid Sport,Honda Certified,"$29,977",3,4.9,5,4.9,5,5,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2244,2244,2021,Honda,Accord Sport 1.5T,Used,"$36,998",4.9,5,5,5,5,5618,Gasoline,1.5L I4 16V GDI DOHC Turbo,OK,Dealer
2245,2245,2019,Honda,Accord Sport 1.5T,Used,"$27,000",5,5,5,5,5,5,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NE,Dealer
2246,2246,2020,Honda,Passport EX-L,Used,"$32,990",4.9,4.9,4.8,4.6,4.8,16069,Gasoline,3.5L V6 24V GDI SOHC,MN,Dealer
2247,2247,2015,Honda,Pilot EX-L,Used,"$19,700",4.4,5,5,5,5,0,Gasoline,2.4L I4 16V GDI DOHC,OK,Dealer
2248,2248,2022,Honda,Passport Touring,New,"$44,948",5,4.9,4.8,4.6,4.8,8538,Gasoline,3.5L V6 24V GDI SOHC,SD,Dealer
2249,2249,2022,Honda,Pilot Sport,New,"$45,895",4.9,5,5,5,5,6,Gasoline,V6 Cylinder Engine,OK,Dealer
2250,2250,2019,Honda,Passport EX-L,Used,"$27,865",4.7,4.9,4.8,4.6,4.8,38977,Gasoline,3.5L V6 24V GDI SOHC,KS,Dealer
2251,2251,2022,Honda,Pilot Sport,Used,"$33,475",4.5,5,5,5,5,â€“,Gasoline,1.5L I4 16V GDI DOHC Turbo,MO,Dealer
2252,2252,2016,Honda,Passport EX-L,Used,"$27,990",4,4.9,4.8,4.6,4.8,15011,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2253,2253,2020,Honda,Pilot Sport,Used,"$34,590",4.5,5,5,5,5,4976,Hybrid,4 Cylinder Engine,LA,Dealer
2254,2254,2022,Honda,Civic Sport,New,"$41,770",4.8,4.6,4.4,4.6,4.7,6235,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2255,2255,2006,Honda,Pilot EX-L,Used,"$7,990",3.9,4.6,4.2,4.1,4.1,39604,Gasoline,2.4L I4 16V MPFI DOHC,MO,Dealer
2256,2256,2015,Honda,Ridgeline Black Edition,Used,"$17,553",4.4,5,4.8,4.2,5,5,Gasoline,2.4L I4 16V GDI DOHC,TX,Dealer
2257,2257,2016,Honda,Pilot Special Edition,Used,"$19,897",4.6,5,5,5,5,3195,Gasoline,2.4L I4 16V GDI DOHC,NE,Dealer
2258,2258,2019,Honda,Ridgeline RTL-E,Used,"$27,990",4.9,5,4.8,4.2,5,5,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2259,2259,2010,Honda,Ridgeline RTL-E,Used,"$6,500",4.8,5,4.8,4.2,5,2990,Gasoline,1.5L I4 16V MPFI SOHC,NE,Dealer
2260,2260,2019,Honda,HR-V Sport,Used,"$30,377",5,4,4,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,MO,Dealer
2261,2261,2022,Honda,Odyssey EX-L,Used,"$29,999",4.9,5,4,4,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
2262,2262,2021,Honda,Accord Sport 1.5T,Used,"$29,499",4.9,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,KS,Dealer
2263,2263,2011,Honda,Pilot Special Edition,Used,"$10,995",4.7,5,5,5,5,15786,Gasoline,1.5L I4 16V MPFI SOHC,OK,Dealer
2264,2264,2018,Honda,CR-V Special Edition,Used,"$28,214",4.6,4.9,4.7,4.8,4.9,10602,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,IA,Dealer
2265,2265,2019,Honda,Accord LX 1.5T,Used,"$23,995",4.1,5,5,5,5,19481,Gasoline,2.4L I4 16V GDI DOHC,AR,Dealer
2266,2266,2018,Honda,CR-V EX-L,Used,"$24,119",4.8,4.8,4.7,4.7,4.8,57981,Gasoline,1.5L I4 16V GDI DOHC Turbo,NE,Dealer
2267,2267,2019,Honda,Accord Hybrid Sport,Used,"$26,788",3.9,4.9,5,4.9,5,10545,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
2268,2268,2022,Honda,CR-V EX-L,Used,"$40,993",4.5,4.8,4.7,4.7,4.8,38370,Gasoline,3.5L V6 24V GDI SOHC,AR,Dealer
2269,2269,2022,Honda,Pilot EX-L,New,"$45,930",4.2,4.7,4.5,4.4,4.6,116001,Gasoline,3.5L V6 24V GDI SOHC,NE,Dealer
